Price,z_ret_1,z_ret_2,z_ret_5,z_vol_20,z_ma_10,z_ma_20,z_ma_gap,z_rsi_14,z_vol_z,z_dow,z_news_pc1,z_news_pc2,z_news_pc3,z_news_pc4,z_news_pc5,z_news_pc6,z_news_pc7,z_news_pc8,z_news_pc9,z_news_pc10,z_news_pc11,z_news_pc12,z_news_pc13,z_news_pc14,z_news_pc15,z_news_pc16,z_news_pc17,z_news_pc18,z_news_pc19,z_news_pc20,z_news_pc21,z_news_pc22,z_news_pc23,z_news_pc24,z_news_pc25,z_news_pc26,z_news_pc27,z_news_pc28,target_h1,target_h5,target_h20,Symbol
2012-03-19,0.3262185378803985,0.4476846041683613,1.0029082588084075,-0.3442227710824775,-1.3165921729095822,-1.3212286926195609,0.9587910213719886,0.6006784126591695,-0.4848577423944084,-1.4411753185192708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029150040834657,0.0053813955626402,-0.0126463353639794,SPY
2012-03-20,-0.3337607695160378,0.3108182247947917,1.1831409731250253,-0.3306154199676033,-1.3109563288877017,-1.3191728950001524,0.7517126991073,0.6488307301637715,-0.5716282341985651,-0.7272453396184331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016389099815041,0.0051844145295856,-0.0131165222714431,SPY
2012-03-21,-0.2104024083642296,-0.0053164776552136065,0.2076423558039752,-0.3395461499902762,-1.3063670877313254,-1.317023406195272,0.5996693071884596,0.4253052457180731,-0.5529738947202495,-0.013315360717594978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0072300947134733,0.0018521096892607,-0.01791846472155,SPY
2012-03-22,-0.7508949820486485,-0.4135463504336,0.1810415932921721,-0.29505527675127,-1.3038912291503544,-1.3155977358827722,0.22433459796068703,0.21352705231299324,-0.1738312464775289,0.7006146181832429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032275533462486,0.0073722117294225,-0.0090197827999523,SPY
2012-03-23,0.260032287473752,-0.7308776952225003,-0.429370476605255,-0.2929727590499804,-1.3014851208116567,-1.3141039145826905,0.3147244207453141,0.5022228981770115,-0.6885720397199518,1.414544597084081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139378509948349,0.0082723475900197,-0.0206923359647577,SPY
2012-03-26,1.2953828649481929,-0.3729984559262043,-0.3428210132650469,-0.1958418433420667,-1.2973283940190274,-1.3118306267630349,0.859250297911426,1.6139437250802025,-0.7014388408989342,-1.4411753185192708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031119851165204,0.0016228577978321,-0.0308355509302149,SPY
2012-03-27,-0.3528026704058432,1.1836902104307383,0.1278056317127711,-0.18306188840450763,-1.2957833419005977,-1.3099348013467726,0.6500998006690697,1.307886701990662,-0.7081215989900231,-0.7272453396184331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004971214821829,0.0006368456857615,-0.0141248263209909,SPY
2012-03-28,-0.5325319937363648,0.7174811691323487,0.1185588758433323,-0.17570544990045434,-1.2947325744505949,-1.308112128102246,0.3613855054758459,0.7841677179339158,0.2238672884239695,-0.013315360717594978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017099926733115,-0.0043517852664436,-0.0022091906440415,SPY
2012-03-29,-0.2172738799540919,-0.673089689930507,-0.037867399637174295,-0.17930169947853802,-1.2946213093251053,-1.3067158167552224,0.23504333594137472,0.5744334248307538,0.8209183354933697,0.7006146181832429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041276892068458,-0.0031425897056527,0.0011405739601739,SPY
2012-03-30,0.347047253224753,-0.5699873021629128,0.2212592540727745,-0.18583508954352201,-1.2941635193384542,-1.3048700338357533,0.3535132123710819,0.6890991882064504,-0.2171290299332218,1.414544597084081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072883612026473,-0.0185647838427946,-0.0066982081555675,SPY
2012-04-02,0.6525853142040682,0.0991452141845825,0.2635137616423557,-0.1880310697575486,-1.293274769067806,-1.302309357479339,0.5887347107293169,0.3708459740859081,0.3707731510790991,-1.4411753185192708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004097997228591,-0.0427805886308148,-0.0077856405807548,SPY
2012-04-03,-0.4481191819655231,0.7608832820914949,-0.04862902597131869,-0.3480609643087262,-1.2925387114980111,-1.299113241700098,0.2909961461374569,0.18568139962050356,0.5095956704435175,-0.7272453396184331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0099598457740341,-0.030620784053565,-0.0066759000726452,SPY
2012-04-04,-1.0147764753221935,0.1559671025292573,-0.0949147680209067,-0.2659290211259801,-1.2928529499158228,-1.2969689204935562,-0.22700308630921878,-0.5544184828422866,0.1693742067218355,-0.013315360717594978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005007971125206,-0.0076802380749683,-0.0043710156332563,SPY
2012-04-05,-0.10038251397887661,-1.1124643591519914,-0.3290929110758299,-0.3097411911374081,-1.2923232881061155,-1.295461365643992,-0.3018663260966163,-0.6402511931647976,-0.1890880277918749,0.7006146181832429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0112945049302961,-0.0191387705223915,-0.0201601411670102,SPY
2012-04-09,-1.143796244287233,-0.8479266128601065,-0.2723304097544799,-0.221443687098171,-1.293606992902952,-1.29489837332228,-0.816348722327384,-1.240566771384748,-0.5668947664878862,-1.4411753185192708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0169274435853727,-0.0085006753452985,-0.0081357766641332,SPY
2012-04-10,-1.6883251155442758,-0.946077317261579,-0.9962847009156692,-0.05537308834674393,-1.2987329852665481,-1.2953845523602123,-1.5310419517587603,-1.5952694885515843,3.0440044722090907,-0.7272453396184331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080618073486586,0.0231299999063629,0.0047715789354292,SPY
2012-04-11,0.7273533496212612,-2.154091299483049,-2.13303188710158,-0.2086936380408075,-1.302476466538176,-1.296487274052471,-1.1464070990811168,-1.2163155936283627,0.3327940887846594,-0.013315360717594978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129807002045625,0.0116830015667748,-0.0092397288982359,SPY
2012-04-12,1.2028563399202492,-0.7306299791297821,-1.5622218826949763,-0.10197018219284282,-1.303984639820286,-1.2967167066600658,-0.5735773564531657,-0.5657087947442955,0.3269161630771966,0.7006146181832429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0119593295599438,-0.0077385510693988,-0.0201597972923126,SPY
