Price,z_ret_1,z_ret_2,z_ret_5,z_vol_20,z_ma_10,z_ma_20,z_ma_gap,z_rsi_14,z_vol_z,z_dow,z_news_pc1,z_news_pc2,z_news_pc3,z_news_pc4,z_news_pc5,z_news_pc6,z_news_pc7,z_news_pc8,z_news_pc9,z_news_pc10,z_news_pc11,z_news_pc12,z_news_pc13,z_news_pc14,z_news_pc15,z_news_pc16,z_news_pc17,z_news_pc18,z_news_pc19,z_news_pc20,z_news_pc21,z_news_pc22,z_news_pc23,z_news_pc24,z_news_pc25,z_news_pc26,z_news_pc27,z_news_pc28,target_h1,target_h5,target_h20,Symbol
2010-03-19,-0.5192036074200748,0.3430724634067738,0.546478252950705,-0.55005434136523,-1.3830714687212011,-1.4039009572888896,0.891489525424604,1.9138496639690135,0.4477009156853123,1.409959798738745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053316733129333,0.0052459373716757,0.0325751275622705,SPY
2010-03-22,0.4791405229379282,-0.4617084309718428,0.3081471201552342,-0.5472441011196402,-1.3795686605898236,-1.4002017036885221,1.0140558208239832,1.948146824259469,-0.026965769173802705,-1.4450813365136757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070085554260392,0.0062418012143838,0.0361348469624545,SPY
2010-03-23,0.6400175778111112,-0.0335255197469223,0.5423583015845832,-0.7710409701570052,-1.3752735383527344,-1.3951420866776139,1.1699499092780896,2.0156097816920022,-0.057374096580990706,-0.7313210527005705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048668489748191,-8.53959179538677e-05,0.027304875077128,SPY
2010-03-24,-0.4992873682590411,0.8517840069435826,0.4995882142135788,-0.7375776235046035,-1.3723324419330996,-1.3910728924414533,0.8243998353011626,1.5455725843768544,0.06037755090227089,-0.01756076888746525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016273582932253,0.0013687977874541,0.035150711777427,SPY
2010-03-25,-0.1884964569178464,0.104548238401595,0.001956341515013403,-0.7349549392945917,-1.3702303957839737,-1.3870292278135334,0.6264983298468113,1.0822729490940495,0.3507007894770147,0.69619951492564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006000840992523,0.0098105477558565,0.0432844600339281,SPY
2010-03-26,-0.08994161780187672,-0.5281967263102557,-0.0495346767028763,-0.7273766700589936,-1.3682287675131568,-1.3830733605967511,0.47803090222006434,1.0211717450782596,0.1253391326857508,1.409959798738745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063275371556414,0.0185271440765042,0.0401012162632445,SPY
2010-03-29,0.5746819094298075,-0.2155750306347018,0.1570834663340655,-0.7784248268921772,-1.3653351450638604,-1.3793722038917058,0.6453598586798492,1.1587023446921492,-0.7390365502676951,-1.4450813365136757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006813582937015,0.0145540703910214,0.0098387321089221,SPY
2010-03-30,0.03299766132622749,0.3672723904611532,0.2030707289791586,-0.77457176699458,-1.363491992334971,-1.3758148238808887,0.5665337164117881,1.0540776442441517,-0.6236876680406436,-0.7313210527005705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034126552694111,0.0081440571546558,0.0167248222422662,SPY
2010-03-31,-0.3597746388234294,0.4611624231859048,-0.0891082455489679,-0.7392503373726069,-1.3630143395717798,-1.3725714243174698,0.31648909239946393,0.6121584581225321,-0.4499522340280956,-0.01756076888746525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006814391675177,0.01501481028472,0.0324588659603408,SPY
2010-04-01,0.621389856662613,-0.2524919639032432,-0.021956105869327898,-0.7178450387865113,-1.3614567684704608,-1.3690380399743334,0.5107216757516849,0.8500712394642688,-0.463128976286974,0.69619951492564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081165122213953,0.0147461386035816,0.008537167115814,SPY
