Price,Symbol,Open,High,Low,Close,PX,Volume,ret_1,ret_2,ret_5,vol_20,ma_10,ma_20,ma_gap,rsi_14,vol_z,dow,target_h1,target_h5,target_h20
2006-03-16,SPY,131.00999450683594,131.47000122070312,130.83999633789062,131.02999877929688,90.45236206054688,65526400,0.0020627256374190495,0.014869960514800162,0.019460503173814203,0.08776270190296612,89.04478302001954,89.06998252868652,0.015520150477352335,59.418798014768434,0.4545533625646644,3,0.0008350249593096493,-0.0030774109228142166,-0.013895878236684034
2006-03-17,SPY,130.67999267578125,130.89999389648438,130.3800048828125,130.6199951171875,90.52792358398438,47286800,0.0008350249593096493,0.006508523150481338,0.028251998069050543,0.08447538315824502,89.2090461730957,89.13830490112305,0.01558946722626997,59.69729031566399,-0.5960890370511881,4,-0.0016094624529090495,-0.003144583153032343,-0.01511944393529685
2006-03-20,SPY,130.63999938964844,130.89999389648438,130.2100067138672,130.41000366210938,90.38233947753906,45538500,-0.0016094624529090495,0.0028977505967286987,0.019632237699799937,0.08396209694565698,89.39947967529297,89.21143226623535,0.013125080290263158,67.65994563967406,-0.6953894559689011,0,-0.006307820197775094,-0.002994875548989029,0.0022212926319191695
2006-03-21,SPY,130.3699951171875,130.99000549316406,129.4499969482422,129.58999633789062,89.81401824951172,87102700,-0.006307820197775094,-0.0007744374935994003,0.01615824865861981,0.08699624844145111,89.54688262939453,89.26718521118164,0.0061258012900979875,55.01989729164434,1.6286511925510527,1,0.00607743208988154,-0.0028591383132852144,0.01044003903377888
2006-03-22,SPY,129.50999450683594,130.50999450683594,129.4499969482422,130.3800048828125,90.36151885986328,51605700,0.00607743208988154,-0.007917282650684143,-0.000573734540893156,0.0870175192676916,89.73040084838867,89.32339248657226,0.011622110898296567,59.48843163478567,-0.3962920746093054,2,-0.002072585321321263,-0.002687952638889435,0.005736535230459694
2006-03-23,SPY,130.25999450683594,130.38999938964844,129.66000366210938,130.11000061035156,90.17443084716795,46704200,-0.002072585321321263,-0.00023038810789355324,0.001057900035926096,0.08723577356244724,89.95457763671875,89.37680320739746,0.008924325005444711,62.005212181840754,-0.7111983367883025,3,0.0007678527290915227,-0.002385971554675237,0.007961308395019628
2006-03-24,SPY,129.99000549316406,130.57000732421875,129.74000549316406,130.2100067138672,90.2436981201172,43209200,0.0007678527290915227,0.004004846768560277,-0.0030774109228142166,0.08693413136310991,90.1021484375,89.42228736877442,0.009185749722049774,67.54793147425582,-0.9138919721495263,4,-0.0014597548488657353,-0.0029220676450067984,0.0053618029913193865
2006-03-27,SPY,130.02999877929688,130.27999877929688,129.74000549316406,130.02000427246094,90.112060546875,32523000,-0.0014597548488657353,-0.0013047325922297404,-0.003144583153032343,0.08721452155278359,90.21998901367188,89.4594627380371,0.007294899710597269,67.63367471663142,-1.5459596340615056,0,-0.006172082962071279,-0.0022326679542077343,0.0026879047773551434
2006-03-28,SPY,129.92999267578125,130.52999877929688,129.0500030517578,129.22000122070312,89.5575942993164,82079900,-0.006172082962071279,-0.0006919021197742126,-0.002994875548989029,0.08281467367968343,90.18919219970704,89.51136932373046,0.0005164145732008407,59.56143143121891,1.324096203165291,1,0.00624861776427732,0.010316501549657353,0.009090562327505936
2006-03-29,SPY,129.41000366210938,130.5,129.2899932861328,130.02999877929688,90.11895751953124,61505700,0.00624861776427732,-0.007631837810937014,-0.0028591383132852144,0.07982985916095184,90.17449035644532,89.55199508666992,0.006331097730571056,70.39267872646246,0.09305825568974471,2,-0.0017706042371070652,0.007508941512714529,0.007661520783234899
