Price,Symbol,Open,High,Low,Close,PX,Volume,ret_1,ret_2,ret_5,vol_20,ma_10,ma_20,ma_gap,rsi_14,vol_z,dow,target_h1,target_h5,target_h20
2006-05-12,GSPC,1305.8800048828125,1305.8800048828125,1290.3800048828125,1291.239990234375,1291.239990234375,2567970000,-0.011304817461097016,-0.014610318401986788,-0.004835414264122484,0.10503745918641202,1313.4339965820313,1309.760498046875,-0.014140377450776676,40.29232807391932,1.5673305354136313,4,0.00252153078440287,-0.018927387264411344,-0.0425583073390392
2006-05-15,GSPC,1291.18994140625,1294.81005859375,1284.510009765625,1294.5,1294.5,2505660000,0.00252153078440287,-0.024185492139455533,-0.026382897847905262,0.10474011149229497,1312.3650024414062,1310.2190002441407,-0.01199723118136109,45.679167043067004,1.2235267297373171,0,-0.0018712312726290037,-0.025371332674626323,-0.05625368405376552
2006-05-16,GSPC,1294.5,1297.8800048828125,1288.510009765625,1292.0799560546875,1292.0799560546875,2386210000,-0.0018712312726290037,-0.008783286676694146,-0.023031328329374823,0.08459756841217943,1310.252001953125,1309.4589965820312,-0.013271924186023965,41.92410432992253,0.6219626290686897,1,-0.016984493982545423,-0.02785957901264613,-0.049206567998974826
2006-05-17,GSPC,1291.72998046875,1291.72998046875,1267.31005859375,1270.3199462890625,1270.3199462890625,2830200000,-0.016984493982545423,0.0006502995117738664,-0.02526483635130994,0.10195051488144125,1306.4719970703125,1307.4784912109376,-0.028420004743221594,30.29606721063884,2.573392840221996,2,-0.006721550408602006,-0.009292681812093306,-0.011209319276812124
2006-05-18,GSPC,1270.25,1274.8900146484375,1261.75,1261.81005859375,1261.81005859375,2537490000,-0.006721550408602006,-0.018855725255174427,-0.04051968661022709,0.10301707989928986,1301.4280029296874,1304.99599609375,-0.03309277394663934,27.32344896359332,1.1895600753817563,3,0.004128357614962219,0.008734808907820302,-0.008172420309177753
2006-05-19,GSPC,1261.81005859375,1272.1500244140625,1256.280029296875,1267.030029296875,1267.030029296875,2982300000,0.004128357614962219,-0.02370604439114743,-0.03436056234047058,0.10509326804003102,1295.5550048828125,1302.78349609375,-0.027443905226062326,32.234661635334504,2.9157174097523293,4,-0.0039224146258121095,0.010309494658578444,-0.02145938539187231
2006-05-22,GSPC,1267.030029296875,1268.77001953125,1252.97998046875,1262.0699462890625,1262.0699462890625,2773010000,-0.0039224146258121095,-0.002593192793639787,-0.018927387264411344,0.10536161295660347,1289.29599609375,1300.481494140625,-0.029536404804395455,25.493563637682456,1.9483603024459346,0,-0.00435947761064881,-0.0017446503731299856,-0.017545042344026207
2006-05-23,GSPC,1262.06005859375,1273.6700439453125,1256.1500244140625,1256.5799560546875,1256.5799560546875,2605250000,-0.00435947761064881,0.00020594298915010967,-0.025371332674626323,0.10517468272997817,1282.439990234375,1298.2234924316406,-0.032077324605297775,25.39619826812583,1.2126814459520887,1,0.0015824032180074,0.010694027265932604,-0.003491744588978385
2006-05-24,GSPC,1256.56005859375,1264.530029296875,1245.3399658203125,1258.5699462890625,1258.5699462890625,2999030000,0.0015824032180074,-0.00828189223646092,-0.02785957901264613,0.10455165855813817,1276.0119873046874,1295.8814880371094,-0.02879240277177142,23.840123545655615,2.636574096025933,2,0.011305940311311602,0.021334951417783188,-0.010358791204779116
2006-05-25,GSPC,1258.4100341796875,1273.260009765625,1258.4100341796875,1272.8800048828125,1272.8800048828125,2372730000,0.011305940311311602,-0.00277707439264141,-0.009292681812093306,0.11326054743406902,1272.7079833984376,1294.0394897460938,-0.01635149856781648,24.42940406326406,0.184203082856095,3,0.005703043365720362,0.01197934435401038,-0.022548210627989285
2006-05-26,GSPC,1272.7099609375,1280.5400390625,1272.5,1280.1600341796875,1280.1600341796875,1814020000,0.005703043365720362,0.012888343529319002,0.008734808907820302,0.11587312090161188,1271.5999877929687,1292.5169921875,-0.009560383408885875,29.6952143302736,-1.9001827812947658,4,-0.01597655965752054,-0.011683721029048577,-0.02339359897303961
2006-05-30,GSPC,1280.0400390625,1280.0400390625,1259.8699951171875,1259.8699951171875,1259.8699951171875,2176190000,-0.01597655965752054,0.017008983677031964,0.010309494658578444,0.12697427960707763,1268.1369873046874,1290.250994873047,-0.023546581150940105,24.77782264303316,-0.5263589597600893,1,0.00807920002841378,0.0031540613177289956,-0.016542566444119444
2006-05-31,GSPC,1259.3800048828125,1270.0899658203125,1259.3800048828125,1270.0899658203125,1270.0899658203125,2692160000,0.00807920002841378,-0.010273516291800178,-0.0017446503731299856,0.12876140931116703,1265.93798828125,1288.0949951171874,-0.013978029077922782,30.789403036288604,1.3858624943575193,2,0.012223327369857984,-0.01103623008769361,-0.019149316824851326
2006-06-01,GSPC,1270.050048828125,1285.7099609375,1269.18994140625,1285.7099609375,1285.7099609375,2360160000,0.012223327369857984,-0.00789735962910676,0.010694027265932604,0.13748565522027265,1267.4769897460938,1286.9744934082032,-0.0009825621853269961,42.57037592162952,0.1388169478901229,3,0.0019503332475387936,-0.021843509011199913,-0.010036875009545199
2006-06-02,GSPC,1285.7099609375,1290.6800537109375,1280.219970703125,1288.219970703125,1288.219970703125,2295540000,0.0019503332475387936,0.020302527398271764,0.021334951417783188,0.13708559947816587,1270.1179809570312,1285.7729919433593,0.0019031188048732606,48.78067773420943,-0.0938096465483287,4,-0.017960022017338595,-0.028279498228903854,-0.014087067862061708
2006-06-05,GSPC,1288.1600341796875,1288.1600341796875,1264.6600341796875,1265.2900390625,1265.2900390625,2313470000,-0.017960022017338595,0.014173660617396777,0.01197934435401038,0.14303983739255238,1269.9439819335937,1282.749493408203,-0.013610961793728116,39.82302315176322,-0.03761804111801265,0,-0.0011387773107429666,-0.022256693704157726,0.01170708285602462
2006-06-06,GSPC,1265.22998046875,1269.8800048828125,1254.4599609375,1263.8499755859375,1263.8499755859375,2697650000,-0.0011387773107429666,-0.0160096887697998,-0.011683721029048577,0.14300096948159752,1270.1219848632813,1279.7089904785157,-0.012392672873735244,40.096830608955415,1.3558743451155917,1,-0.006111091377008826,-0.032291762323738205,0.005570607729061372
2006-06-07,GSPC,1263.6099853515625,1272.469970703125,1255.77001953125,1256.1500244140625,1256.1500244140625,2644170000,-0.006111091377008826,-0.01909879932808156,0.0031540613177289956,0.1432186940490277,1270.0789916992187,1276.2594909667969,-0.015756565725909666,44.48512294451106,1.1185122338311173,2,0.001416048446351681,-0.02100478616456769,0.014172807932777864
2006-06-08,GSPC,1256.0799560546875,1259.8499755859375,1235.1800537109375,1257.9300537109375,1257.9300537109375,3543790000,0.001416048446351681,-0.007249868687751793,-0.01103623008769361,0.14392713705887134,1270.0150024414063,1273.013494873047,-0.011848610578644059,48.406439418627386,3.8011639233650674,3,-0.004485655970165148,-0.0014080798713020926,0.005983925865491457
2006-06-09,GSPC,1257.9300537109375,1262.5799560546875,1250.030029296875,1252.300048828125,1252.300048828125,2214000000,-0.004485655970165148,-0.004695042930657145,-0.021843509011199913,0.13890620858340794,1267.9570068359376,1270.3324951171876,-0.014195060236886325,43.97054326470488,-0.484040485930418,4,-0.011937217492592467,-0.0006070753421045794,0.011938289225327026
2006-06-12,GSPC,1252.27001953125,1255.219970703125,1236.4300537109375,1237.43994140625,1237.43994140625,2247010000,-0.011937217492592467,-0.003069607523813467,-0.028279498228903854,0.13947920667173244,1263.6849975585938,1267.6424926757813,-0.023825764317649822,40.67399734690388,-0.3750019067115287,0,-0.011173845930323445,0.0021715346827555493,0.027883818231558166
2006-06-13,GSPC,1236.0799560546875,1243.3699951171875,1222.52001953125,1223.68994140625,1223.68994140625,3215770000,-0.011173845930323445,-0.016422873462757615,-0.022256693704157726,0.14187550792613196,1260.0669921875,1264.1019897460938,-0.03196897771512952,38.279533782661005,2.5581752577565378,1,0.005175884782161688,0.013337309035112987,0.028129136557213386
2006-06-14,GSPC,1223.6600341796875,1231.4599609375,1219.2900390625,1230.0400390625,1230.0400390625,2667990000,0.005175884782161688,-0.023111063422915912,-0.032291762323738205,0.1446733858689126,1256.0619995117188,1260.9999938964843,-0.024551907203677392,40.13967981814791,0.8626317480478128,2,0.02101275473961728,0.01785524439735031,0.009901703582306354
2006-06-15,GSPC,1230.010009765625,1258.6400146484375,1230.010009765625,1256.1600341796875,1256.1600341796875,2775480000,0.02101275473961728,-0.005997961148161757,-0.02100478616456769,0.1564699815786094,1253.1070068359375,1260.2919982910157,-0.0032785768035751284,44.65748124248178,1.1515540426191175,3,-0.0036846514409676345,-0.008442153740060299,-0.01601735693299755
2006-06-16,GSPC,1256.1600341796875,1256.27001953125,1246.3299560546875,1251.5400390625,1251.5400390625,2783390000,-0.0036846514409676345,0.026188639521778967,-0.0014080798713020926,0.15525056781630892,1249.439013671875,1259.778497314453,-0.006539608565724442,40.696931580555436,1.136764363238408,4,-0.009158607467732338,-0.00564098141099123,-0.013716902822392463
2006-06-19,GSPC,1251.5400390625,1255.9300537109375,1237.1700439453125,1240.1300048828125,1240.1300048828125,2517200000,-0.009158607467732338,0.017328103298649644,-0.0006070753421045794,0.15725173718589133,1246.9230102539063,1258.43349609375,-0.01454466308132496,43.190297721817494,0.3056390954257981,0,-8.071577966006771e-06,0.008375281077411145,-0.0026403186478978213
2006-06-20,GSPC,1240.1199951171875,1249.010009765625,1238.8699951171875,1240.1199951171875,1240.1199951171875,2232950000,-8.071577966006771e-06,-0.012843258908699973,0.0021715346827555493,0.1569245051953294,1244.5500122070312,1257.3359985351562,-0.01369244453195173,38.87778492538801,-0.5636257938941578,1,0.009693820144399012,-0.0007421744732232227,0.015752817261272867
2006-06-21,GSPC,1240.0899658203125,1257.9599609375,1240.0899658203125,1252.199951171875,1252.199951171875,2361230000,0.009693820144399012,-0.009166679045698345,0.013337309035112987,0.160672424022972,1244.1550048828126,1257.1169982910155,-0.0039113679361785225,37.2284616315099,-0.18869448636817704,2,-0.005284643397793332,-0.004963544969940337,-0.002454652432464677
2006-06-22,GSPC,1251.9200439453125,1251.9200439453125,1241.530029296875,1245.5999755859375,1245.5999755859375,2148180000,-0.005284643397793332,0.009685748566433006,0.01785524439735031,0.16152321410619805,1242.9219970703125,1256.4684997558593,-0.00865005702254662,34.247506124714064,-0.8511999640245387,3,-0.0008834791118985663,0.021656867613017106,-0.0042720672016223205
2006-06-23,GSPC,1245.5899658203125,1253.1300048828125,1241.4300537109375,1244.5,1244.5,2017270000,-0.0008834791118985663,0.004409176746605681,-0.008442153740060299,0.1553664806099554,1242.1419921875,1255.0494995117188,-0.00840564417245937,40.837371850602125,-1.2430236014139946,4,0.0048576550206700375,0.020440487119937956,0.013099866790291514
2006-06-26,GSPC,1244.5,1250.9200439453125,1243.6800537109375,1250.56005859375,1250.56005859375,1878580000,0.0048576550206700375,-0.006168122509691898,-0.00564098141099123,0.15490182404942573,1243.45400390625,1253.5695007324218,-0.00240069827553524,44.37202695116265,-1.6144896567877198,0,-0.009125527128600375,0.02341696080001565,0.014543127615115559
2006-06-27,GSPC,1250.550048828125,1253.3699951171875,1238.93994140625,1239.199951171875,1239.199951171875,2203130000,-0.009125527128600375,0.003974175908771471,0.008375281077411145,0.14796987301458459,1245.0050048828125,1252.5359985351563,-0.010647236789104508,43.0378604413291,-0.6314460257108804,1,0.0054724496476818985,0.025267235490909812,0.023290312212395747
2006-06-28,GSPC,1238.989990234375,1247.06005859375,1237.5899658203125,1246.0,1246.0,2085490000,0.0054724496476818985,-0.004267872107930337,-0.0007421744732232227,0.14616720556901258,1246.6010009765625,1251.3315002441407,-0.0042606617375975375,45.29387801093863,-0.9588353242073839,2,0.02133576918516411,0.02228589466993558,0.01370972493972289
2006-06-29,GSPC,1245.93994140625,1272.8800048828125,1245.93994140625,1272.8699951171875,1272.8699951171875,2621250000,0.02133576918516411,-0.0036530774809184763,-0.004963544969940337,0.15999114962190147,1248.2719970703124,1250.689501953125,0.01773461209151006,56.94975901915061,0.6239494888391384,3,-0.0020998596049777163,-0.005822708136163257,0.004452471954276227
2006-06-30,GSPC,1272.8599853515625,1276.300048828125,1270.199951171875,1270.199951171875,1270.199951171875,3049560000,-0.0020998596049777163,0.02680821883284601,0.021656867613017106,0.15981365820560672,1250.13798828125,1249.7885009765625,0.01633192350494772,62.061833244043015,1.8235169494547037,4,0.007834128700747733,-0.0022541411415151202,0.005072989405988437
2006-07-03,GSPC,1270.06005859375,1280.3800048828125,1270.06005859375,1280.18994140625,1280.18994140625,1114470000,0.007834128700747733,0.019235909580186394,0.020440487119937956,0.1487176111616867,1254.1439819335938,1250.53349609375,0.023715034747279207,71.39498591997219,-3.375248729501423,0,-0.0072752524377062144,-0.00607995832862418,-0.007267376407194881
2006-07-05,GSPC,1280.050048828125,1280.050048828125,1265.9100341796875,1270.9100341796875,1270.9100341796875,2165070000,-0.0072752524377062144,0.005734269095770017,0.02341696080001565,0.15123507659345412,1257.2229858398437,1250.8864990234374,0.016007475635785084,65.14038935491894,-0.6315968949306638,2,0.0024911088267076664,-0.009733233495586191,0.005101411064682537
2006-07-06,GSPC,1270.5799560546875,1278.3199462890625,1270.5799560546875,1274.0799560546875,1274.0799560546875,2009160000,0.0024911088267076664,0.0005588762630415189,0.025267235490909812,0.14948714824286077,1259.410986328125,1251.7829956054688,0.017812161155323913,57.99853541803789,-1.0516750433993036,3,-0.006772833620934726,-0.0252758905150392,0.004846693407713154
2006-07-07,GSPC,1274.0799560546875,1275.3800048828125,1263.1300048828125,1265.47998046875,1265.47998046875,1988150000,-0.006772833620934726,-0.004784143610998548,0.02228589466993558,0.1517816584585948,1261.3989868164062,1252.1604919433594,0.010637205542812334,56.00859543372845,-1.0871296721691326,4,0.0014687073896704206,-0.0234093626697911,0.010908460025764732
